2009-05-01 00:04:32,252	INFO 	User entered screen: 'Service'
2009-05-01 00:04:34,714	INFO 	User entered screen: 'Reset Instrument Branding'
2009-05-01 00:00:27,854	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:27,885	INFO 	Starting MLA Application
2009-05-01 00:00:27,888	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:28,809	INFO 	Starting software... Version: 2.70.62613.122
2009-05-01 00:01:18,743	INFO 	Found module 'Anton Paar MLA DCB', Hardware Version '2.000.000', Firmware Version '2.003.022', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:01:18,788	INFO 	Found module 'DMA_Density', Hardware Version '2.000.000', Firmware Version '2.005.006', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:02:12,836	INFO 	User changed, new user is 'Administrator'
2009-05-01 00:02:57,058	INFO 	User entered screen: 'Menu'
2009-05-01 00:02:58,227	INFO 	User entered screen: 'Service'
2009-05-01 00:03:00,255	INFO 	User entered page: 'Restore Instrument Settings'
2009-05-01 00:00:27,483	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:27,521	INFO 	Starting MLA Application
2009-05-01 00:00:27,524	INFO 	--------------------------------------------------------------------------------
2009-05-01 00:00:28,278	INFO 	Starting software... Version: 2.70.62613.122
2009-05-01 00:01:13,659	INFO 	Found module 'Anton Paar MLA DCB', Hardware Version '2.000.000', Firmware Version '2.003.022', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:01:13,702	INFO 	Found module 'DMA_Density', Hardware Version '2.000.000', Firmware Version '2.005.006', Device Serial '20904906', PCB Serial '20904906'
2009-05-01 00:01:58,131	INFO 	User changed, new user is 'Administrator'
2009-05-01 00:03:23,604	INFO 	User entered page: 'Select Method'
2009-05-01 00:03:55,655	INFO 	User changed, new user is 'AntonPaar'
2009-05-01 00:03:57,671	INFO 	User entered screen: 'Menu'
2009-05-01 00:03:58,674	INFO 	User entered screen: 'Checks / Adjustments'
2009-05-01 00:04:00,508	INFO 	User entered screen: 'Setup'
2009-05-01 00:04:00,959	INFO 	User entered screen: 'Measuring System Settings'
2009-05-01 00:04:02,623	INFO 	User entered screen: 'Sound Module'
2009-05-01 00:05:03,814	INFO 	User entered screen: 'Menu'
2009-05-01 00:05:04,755	INFO 	User entered screen: 'Service'
2009-05-01 00:05:08,061	INFO 	User entered page: 'System Information'
2009-05-01 00:05:35,664	INFO 	User entered screen: 'Menu'
2009-05-01 00:05:36,346	INFO 	User entered screen: 'Setup'
2009-05-01 00:05:37,552	INFO 	User entered screen: 'Control Panel'
2009-05-01 00:05:38,922	INFO 	User entered screen: 'Measuring System Settings'
2009-05-01 00:05:39,515	INFO 	User entered screen: 'Sound Module'
2009-05-01 00:05:48,373	INFO 	User entered screen: 'Sound Module'
2009-05-01 00:06:06,329	INFO 	User entered screen: 'Menu'
2009-05-01 00:06:07,139	INFO 	User entered screen: 'Checks / Adjustments'
2009-05-01 00:06:07,760	INFO 	User entered screen: 'Other Adjustments'
2009-05-01 00:06:08,178	INFO 	User entered screen: 'DCB Module'
2009-05-01 00:06:08,984	INFO 	User entered screen: 'Atmospheric Pressure Sensor Adjustment'
2009-05-01 00:06:23,585	INFO 	Starting adjustment
2009-05-01 00:06:28,629	INFO 	Applying adjustment
2009-05-01 00:06:28,657	INFO 	Applying adjustment
2009-05-01 00:06:40,678	INFO 	User entered screen: 'Density + Sound Module'
2009-05-01 00:06:41,240	INFO 	User entered screen: 'Air / Water Adjustment'
2009-05-01 00:06:50,666	INFO 	Starting adjustment
2009-05-01 00:19:32,743	INFO 	Applying adjustment
2009-05-01 00:19:49,029	INFO 	Starting measurement of sample Name: '', ErrorState: NoError, State: Initialized, Position: 1, MeasurementType: Standard
2009-05-01 00:19:49,915	INFO 	Sample changed: Name: '', ErrorState: NoError, State: Measuring, Position: 1, MeasurementType: Standard
2009-05-01 00:20:05,588	INFO 	Saving sample Name: '', ErrorState: NoError, State: Measuring, Position: 1, MeasurementType: Standard
2009-05-01 00:20:07,574	INFO 	Sample changed: Name: '', ErrorState: NoError, State: Finished, Position: 1, MeasurementType: Standard
2009-05-01 00:34:23,936	INFO 	User entered page: 'Select Method'
2009-05-01 00:40:33,497	INFO 	Starting measurement of sample Name: '', ErrorState: NoError, State: Initialized, Position: 1, MeasurementType: Standard
2009-05-01 00:40:33,635	INFO 	Sample changed: Name: '', ErrorState: NoError, State: Measuring, Position: 1, MeasurementType: Standard
